wavelength_nm,power_0_mW_dbm,power_17_mW_dbm,power_73_mW_dbm,power_131_mW_dbm,power_188_mW_dbm,power_244_mW_dbm,power_296_mW_dbm,power_344_mW_dbm,power_367_mW_dbm
1550.9469,-43.992227,-43.998342,-43.997505,-43.980207,-40.191004,-40.847181,-40.672844,-42.006184,-41.214276
1550.95,-43.992953,-43.997759,-43.996925,-43.981718,-40.211198,-40.876385,-40.665929,-41.999627,-41.184719
1550.9531,-43.993798,-43.997087,-43.99633,-43.982934,-40.232605,-40.904598,-40.659547,-41.992245,-41.156641
1550.9562,-43.994714,-43.996365,-43.995753,-43.983826,-40.25539,-40.931787,-40.653851,-41.984074,-41.1302
1550.9594,-43.995652,-43.995633,-43.995225,-43.984379,-40.279678,-40.957958,-40.649,-41.975138,-41.105546
1550.9625,-43.996559,-43.994932,-43.994772,-43.984593,-40.305557,-40.983146,-40.645152,-41.96545,-41.082805
1550.9656,-43.997386,-43.994301,-43.99442,-43.984485,-40.333067,-41.00742,-40.642463,-41.955011,-41.062088
1550.9688,-43.998087,-43.993775,-43.994186,-43.984082,-40.362204,-41.030876,-40.64108,-41.943812,-41.043484
1550.9719,-43.998625,-43.993383,-43.994082,-43.983426,-40.39292,-41.053637,-40.641139,-41.931831,-41.027057
1550.975,-43.998971,-43.993147,-43.994114,-43.982569,-40.42512,-41.075846,-40.642761,-41.919038,-41.012851
1550.9781,-43.999106,-43.99308,-43.994278,-43.981568,-40.458668,-41.09766,-40.646051,-41.905393,-41.000886
1550.9813,-43.999024,-43.993185,-43.994568,-43.980488,-40.493388,-41.119249,-40.651092,-41.890852,-40.991157
1550.9844,-43.998731,-43.993456,-43.994967,-43.979394,-40.529073,-41.140787,-40.657947,-41.875362,-40.983635
1550.9875,-43.998245,-43.993878,-43.995454,-43.978351,-40.565482,-41.16245,-40.666655,-41.858871,-40.97827
1550.9906,-43.997593,-43.994428,-43.996006,-43.97742,-40.602357,-41.184404,-40.677231,-41.841325,-40.974989
1550.9938,-43.996814,-43.995074,-43.996594,-43.976654,-40.639426,-41.206811,-40.689666,-41.822676,-40.973698
1550.9969,-43.995951,-43.995782,-43.997188,-43.976101,-40.676412,-41.229814,-40.703925,-41.80288,-40.974286
1551,-43.995053,-43.996512,-43.997762,-43.975796,-40.713043,-41.253539,-40.719948,-41.7819,-40.976623
1551.0031,-43.99417,-43.997223,-43.998285,-43.975762,-40.749063,-41.278091,-40.737653,-41.759715,-40.980565
1551.0062,-43.993353,-43.997878,-43.998736,-43.976011,-40.784237,-41.303548,-40.756934,-41.736316,-40.985957
1551.0094,-43.992645,-43.99844,-43.999094,-43.976543,-40.818367,-41.329963,-40.777667,-41.711709,-40.992636
1551.0125,-43.992088,-43.998879,-43.999344,-43.977346,-40.851294,-41.357359,-40.799707,-41.685921,-41.00043
1551.0156,-43.991711,-43.99917,-43.999478,-43.978393,-40.882905,-41.385728,-40.822896,-41.658998,-41.009169
1551.0187,-43.991535,-43.9993,-43.999494,-43.979653,-40.913141,-41.415035,-40.847062,-41.631004,-41.018682
1551.0219,-43.99157,-43.999261,-43.999397,-43.981082,-40.941997,-41.445213,-40.872027,-41.602028,-41.028803
1551.025,-43.991813,-43.999057,-43.999196,-43.982633,-40.969522,-41.476167,-40.897604,-41.572174,-41.039376
1551.0281,-43.992251,-43.998701,-43.998908,-43.984254,-40.99582,-41.507771,-40.92361,-41.541568,-41.050257
1551.0312,-43.992859,-43.998212,-43.998552,-43.985891,-41.021043,-41.539879,-40.949863,-41.510352,-41.061315
1551.0344,-43.993604,-43.997619,-43.998151,-43.987492,-41.045387,-41.572317,-40.97619,-41.478685,-41.072441
1551.0375,-43.994443,-43.996955,-43.997732,-43.989007,-41.069083,-41.604894,-41.002429,-41.446735,-41.083543
1551.0406,-43.995332,-43.996259,-43.997318,-43.990393,-41.092393,-41.637401,-41.028435,-41.414683,-41.094554
1551.0438,-43.99622,-43.995568,-43.996935,-43.991612,-41.115593,-41.669617,-41.054083,-41.382714,-41.105432
1551.0469,-43.997059,-43.994923,-43.996604,-43.992634,-41.138968,-41.701314,-41.079271,-41.351017,-41.116157
1551.05,-43.997802,-43.994358,-43.996346,-43.993441,-41.162804,-41.732259,-41.103921,-41.319781,-41.126736
1551.0531,-43.99841,-43.993905,-43.996174,-43.994022,-41.18737,-41.76222,-41.127984,-41.28919,-41.1372
1551.0563,-43.998849,-43.993589,-43.996096,-43.994377,-41.212919,-41.790972,-41.151438,-41.259421,-41.147603
1551.0594,-43.999097,-43.993428,-43.996118,-43.994514,-41.239673,-41.818298,-41.174288,-41.230642,-41.158022
1551.0625,-43.999139,-43.99343,-43.996237,-43.99445,-41.267817,-41.843998,-41.196567,-41.203008,-41.168549
1551.0656,-43.998976,-43.993595,-43.996444,-43.994211,-41.297498,-41.867888,-41.218334,-41.176658,-41.179297
1551.0687,-43.998617,-43.993913,-43.996729,-43.993827,-41.32881,-41.889807,-41.239671,-41.151713,-41.190389
1551.0719,-43.998084,-43.994367,-43.997074,-43.993332,-41.361804,-41.909619,-41.260679,-41.128276,-41.201957
1551.075,-43.997407,-43.994932,-43.997461,-43.992765,-41.396473,-41.927214,-41.281477,-41.106428,-41.214142
1551.0781,-43.996624,-43.995575,-43.997866,-43.992164,-41.432763,-41.942509,-41.302196,-41.08623,-41.227083
1551.0812,-43.995781,-43.996262,-43.998268,-43.991566,-41.470564,-41.955452,-41.322974,-41.067718,-41.24092
1551.0844,-43.994924,-43.996955,-43.998646,-43.991006,-41.509722,-41.966016,-41.343953,-41.050909,-41.255787
1551.0875,-43.994102,-43.997615,-43.998978,-43.990516,-41.550036,-41.974206,-41.365273,-41.035793,-41.27181
1551.0906,-43.99336,-43.998207,-43.999249,-43.990122,-41.591265,-41.98005,-41.387071,-41.022341,-41.289101
1551.0938,-43.99274,-43.998698,-43.999446,-43.989845,-41.633139,-41.983601,-41.409472,-41.010504,-41.307761
1551.0969,-43.992275,-43.999062,-43.999559,-43.9897,-41.675362,-41.984936,-41.432587,-41.00021,-41.327869
1551.1,-43.991993,-43.999279,-43.999584,-43.989694,-41.717625,-41.984147,-41.456512,-40.991373,-41.349488
1551.1031,-43.991908,-43.999338,-43.999525,-43.98983,-41.759613,-41.981345,-41.481321,-40.983889,-41.372658
1551.1063,-43.992024,-43.999237,-43.999386,-43.990104,-41.801019,-41.976653,-41.507066,-40.977642,-41.397397
1551.1094,-43.992335,-43.998982,-43.999179,-43.990505,-41.841551,-41.970201,-41.533774,-40.972505,-41.423698
1551.1125,-43.992824,-43.998589,-43.998918,-43.991021,-41.880945,-41.962129,-41.561446,-40.968345,-41.451531
1551.1156,-43.993462,-43.99808,-43.998621,-43.991632,-41.918976,-41.952575,-41.590056,-40.965026,-41.480839
1551.1188,-43.994216,-43.997484,-43.998307,-43.992319,-41.955462,-41.941681,-41.61955,-40.96241,-41.511542
1551.1219,-43.995042,-43.996836,-43.997997,-43.99306,-41.990274,-41.929583,-41.649846,-40.960365,-41.543536
1551.125,-43.995896,-43.996171,-43.99771,-43.99383,-42.023338,-41.916411,-41.680837,-40.958765,-41.576694
1551.1281,-43.99673,-43.995527,-43.997463,-43.994608,-42.054643,-41.902287,-41.71239,-40.957497,-41.610866
1551.1312,-43.997498,-43.99494,-43.997272,-43.995372,-42.084232,-41.887324,-41.744347,-40.956461,-41.645884
1551.1344,-43.998159,-43.994442,-43.997149,-43.996102,-42.112207,-41.871618,-41.77653,-40.955576,-41.681561
1551.1375,-43.998676,-43.994062,-43.997101,-43.996781,-42.138721,-41.855254,-41.808742,-40.954781,-41.717697
1551.1406,-43.999022,-43.993819,-43.99713,-43.997394,-42.163972,-41.838299,-41.84077,-40.954038,-41.754078
1551.1437,-43.999178,-43.993729,-43.997235,-43.99793,-42.188193,-41.820803,-41.872388,-40.953334,-41.790482
1551.1469,-43.999137,-43.993794,-43.997409,-43.998379,-42.211644,-41.802797,-41.903364,-40.952679,-41.826679
1551.15,-43.998903,-43.994013,-43.99764,-43.998738,-42.234604,-41.784293,-41.933456,-40.95211,-41.862439
1551.1531,-43.998488,-43.994371,-43.997916,-43.999002,-42.257352,-41.765284,-41.962425,-40.951689,-41.89753
1551.1562,-43.997918,-43.994849,-43.998219,-43.999173,-42.280168,-41.745743,-41.990033,-40.951501,-41.931727
1551.1594,-43.997224,-43.995421,-43.99853,-43.999252,-42.303314,-41.725627,-42.016049,-40.951651,-41.96481
1551.1625,-43.996448,-43.996055,-43.99883,-43.999245,-42.327029,-41.704871,-42.040252,-40.952264,-41.99657
1551.1656,-43.995631,-43.996716,-43.999101,-43.999156,-42.35152,-41.683399,-42.062437,-40.953481,-42.026811
1551.1688,-43.99482,-43.997367,-43.999325,-43.998994,-42.376957,-41.661117,-42.082412,-40.955455,-42.05535
1551.1719,-43.994061,-43.997972,-43.999489,-43.998766,-42.403464,-41.637923,-42.100008,-40.958348,-42.082023
1551.175,-43.993395,-43.9985,-43.999581,-43.998482,-42.431119,-41.613706,-42.115077,-40.962324,-42.106684
1551.1781,-43.99286,-43.998919,-43.999596,-43.998151,-42.45995,-41.588351,-42.127497,-40.96755,-42.129206
1551.1813,-43.992485,-43.99921,-43.999532,-43.997782,-42.489934,-41.561744,-42.137169,-40.974188,-42.149482
1551.1844,-43.992291,-43.999355,-43.999391,-43.997386,-42.521,-41.533774,-42.144024,-40.982394,-42.167426
1551.1875,-43.992289,-43.999347,-43.99918,-43.996973,-42.553028,-41.504341,-42.148019,-40.99231,-42.18297
1551.1906,-43.992478,-43.999189,-43.998912,-43.996554,-42.585854,-41.473358,-42.149138,-41.004067,-42.196068
1551.1937,-43.992847,-43.998889,-43.998601,-43.996138,-42.619279,-41.440756,-42.147394,-41.017775,-42.206691
1551.1969,-43.993376,-43.998465,-43.998264,-43.995737,-42.653067,-41.40649,-42.142827,-41.033525,-42.214832
1551.2,-43.994036,-43.997942,-43.997921,-43.99536,-42.686963,-41.370541,-42.135501,-41.051387,-42.220496
1551.2031,-43.994789,-43.997349,-43.997592,-43.995019,-42.720693,-41.332919,-42.125506,-41.071404,-42.223709
1551.2062,-43.995595,-43.996719,-43.997295,-43.994721,-42.753977,-41.293666,-42.112953,-41.093595,-42.22451
1551.2094,-43.996409,-43.996089,-43.997048,-43.994477,-42.786538,-41.252855,-42.097977,-41.11795,-42.222954
1551.2125,-43.997185,-43.995493,-43.996865,-43.994294,-42.818111,-41.210594,-42.080729,-41.144433,-42.219108
1551.2156,-43.997882,-43.994965,-43.996757,-43.994179,-42.848455,-41.167021,-42.061375,-41.172982,-42.213052
1551.2188,-43.998461,-43.994533,-43.996731,-43.994137,-42.877359,-41.122303,-42.040096,-41.203504,-42.204878
1551.2219,-43.998891,-43.994223,-43.996788,-43.994172,-42.904648,-41.076633,-42.017083,-41.235883,-42.194687
1551.225,-43.999149,-43.994051,-43.996926,-43.994283,-42.930194,-41.030229,-41.992534,-41.269977,-42.182589
1551.2281,-43.999221,-43.994026,-43.997137,-43.99447,-42.953918,-40.983321,-41.96665,-41.305623,-42.168705
1551.2313,-43.999105,-43.99415,-43.997409,-43.994727,-42.975792,-40.936156,-41.939634,-41.342634,-42.153157
1551.2344,-43.998808,-43.994415,-43.997727,-43.995047,-42.995839,-40.888983,-41.911685,-41.380807,-42.136077
1551.2375,-43.998348,-43.994807,-43.998072,-43.995421,-43.014133,-40.842054,-41.882998,-41.419926,-42.117598
1551.2406,-43.99775,-43.995304,-43.998424,-43.995834,-43.030797,-40.795615,-41.853757,-41.459761,-42.097854
1551.2438,-43.99705,-43.995878,-43.998763,-43.996272,-43.045994,-40.7499,-41.824135,-41.500075,-42.076978
1551.2469,-43.996286,-43.996497,-43.999067,-43.996717,-43.059923,-40.705127,-41.794289,-41.540628,-42.055103
1551.25,-43.995502,-43.997128,-43.999319,-43.99715,-43.072808,-40.661495,-41.76436,-41.581181,-42.032354
1551.2531,-43.994741,-43.997735,-43.999503,-43.997552,-43.084895,-40.619176,-41.734469,-41.621496,-42.008853
1551.2562,-43.994046,-43.998286,-43.999605,-43.997904,-43.096438,-40.578315,-41.704716,-41.661347,-41.984709
1551.2594,-43.993457,-43.998749,-43.99962,-43.998185,-43.107691,-40.539027,-41.675178,-41.700517,-41.960026
1551.2625,-43.993004,-43.9991,-43.999542,-43.998381,-43.118902,-40.501393,-41.645909,-41.738803,-41.93489
1551.2656,-43.992714,-43.999321,-43.999376,-43.998476,-43.130301,-40.465461,-41.61694,-41.776021,-41.909379
1551.2687,-43.992602,-43.999398,-43.999127,-43.998459,-43.142096,-40.431245,-41.588279,-41.812005,-41.883554
1551.2719,-43.992675,-43.99933,-43.998808,-43.998324,-43.154464,-40.398725,-41.559911,-41.84661,-41.857463
1551.275,-43.992927,-43.99912,-43.998434,-43.998068,-43.16755,-40.36785,-41.531802,-41.879712,-41.831138
1551.2781,-43.993345,-43.998781,-43.998024,-43.997694,-43.181458,-40.338536,-41.503899,-41.911211,-41.804599
1551.2812,-43.993906,-43.998333,-43.9976,-43.99721,-43.196253,-40.310674,-41.476133,-41.941024,-41.777852
1551.2844,-43.994578,-43.997801,-43.997183,-43.996629,-43.211956,-40.284128,-41.448425,-41.969091,-41.75089
1551.2875,-43.995324,-43.997215,-43.996795,-43.995968,-43.228548,-40.258743,-41.420686,-41.995373,-41.7237
1551.2906,-43.996103,-43.996608,-43.996458,-43.995248,-43.245968,-40.234346,-41.392823,-42.019843,-41.696258
1551.2938,-43.996872,-43.996014,-43.996188,-43.994493,-43.264117,-40.210756,-41.364743,-42.042495,-41.668538
1551.2969,-43.997589,-43.995467,-43.996,-43.993732,-43.282863,-40.187782,-41.336358,-42.063332,-41.640513
1551.3,-43.998214,-43.994997,-43.995905,-43.992991,-43.302042,-40.165236,-41.30759,-42.082371,-41.612156
1551.3031,-43.998713,-43.994629,-43.995908,-43.9923,-43.321468,-40.142934,-41.278372,-42.099635,-41.583446
1551.3063,-43.99906,-43.994385,-43.996008,-43.991684,-43.340939,-40.120704,-41.248657,-42.115156,-41.554371
1551.3094,-43.999236,-43.994278,-43.9962,-43.991169,-43.360242,-40.09839,-41.218415,-42.128973,-41.524929
1551.3125,-43.999232,-43.994313,-43.996475,-43.990774,-43.379161,-40.075858,-41.187644,-42.141124,-41.495134
1551.3156,-43.999049,-43.994489,-43.996817,-43.990515,-43.397486,-40.052999,-41.156362,-42.151655,-41.465013
1551.3187,-43.998698,-43.994795,-43.997209,-43.990404,-43.415022,-40.029735,-41.124617,-42.160609,-41.434614
1551.3219,-43.998201,-43.995214,-43.997628,-43.990443,-43.431592,-40.006018,-41.09248,-42.168033,-41.404004
1551.325,-43.997585,-43.995724,-43.998053,-43.990631,-43.447049,-39.981836,-41.060051,-42.173972,-41.373267
1551.3281,-43.996885,-43.996295,-43.99846,-43.99096,-43.461275,-39.957207,-41.027451,-42.17847,-41.342508
1551.3312,-43.99614,-43.996897,-43.998828,-43.991414,-43.474193,-39.932185,-40.994824,-42.181572,-41.311851
1551.3344,-43.995394,-43.997495,-43.999136,-43.991973,-43.485763,-39.906852,-40.962331,-42.183319,-41.281436
1551.3375,-43.994686,-43.998058,-43.999367,-43.992612,-43.495986,-39.881319,-40.930146,-42.183752,-41.251417
1551.3406,-43.994058,-43.998553,-43.999509,-43.9933,-43.504907,-39.85572,-40.898457,-42.182909,-41.221959
1551.3438,-43.993542,-43.998955,-43.999554,-43.994008,-43.512607,-39.830208,-40.867454,-42.180824,-41.193239
1551.3469,-43.993169,-43.999241,-43.999499,-43.994702,-43.519204,-39.80495,-40.837329,-42.17753,-41.165437
1551.35,-43.992959,-43.999397,-43.999346,-43.99535,-43.524847,-39.780119,-40.808271,-42.173053,-41.138734
1551.3531,-43.992923,-43.999413,-43.999104,-43.995922,-43.529709,-39.755894,-40.780461,-42.167415,-41.113312
1551.3563,-43.993063,-43.999291,-43.998785,-43.99639,-43.533983,-39.732449,-40.754065,-42.160635,-41.089345
1551.3594,-43.993371,-43.999037,-43.998406,-43.996732,-43.537872,-39.709951,-40.729238,-42.152723,-41.067
1551.3625,-43.993829,-43.998666,-43.997987,-43.996932,-43.541584,-39.688552,-40.706111,-42.143683,-41.046431
1551.3656,-43.994413,-43.9982,-43.99755,-43.996978,-43.545321,-39.668391,-40.684797,-42.133515,-41.027778
1551.3688,-43.995089,-43.997665,-43.997118,-43.996869,-43.549278,-39.649581,-40.665381,-42.122211,-41.011162
1551.3719,-43.995821,-43.99709,-43.996715,-43.996607,-43.553629,-39.632215,-40.647924,-42.109755,-40.996684
1551.375,-43.996568,-43.99651,-43.996361,-43.996204,-43.558529,-39.616358,-40.63246,-42.096128,-40.984426
1551.3781,-43.997289,-43.995955,-43.996075,-43.995678,-43.564103,-39.602046,-40.618994,-42.081305,-40.974445
1551.3812,-43.997944,-43.995456,-43.995873,-43.995052,-43.570445,-39.589287,-40.607504,-42.065258,-40.966772
1551.3844,-43.998498,-43.995043,-43.995765,-43.994354,-43.577616,-39.578059,-40.597939,-42.047958,-40.961418
1551.3875,-43.99892,-43.994736,-43.995756,-43.993617,-43.585641,-39.568312,-40.590223,-42.029374,-40.958366
1551.3906,-43.999188,-43.994555,-43.995847,-43.992873,-43.594508,-39.559967,-40.584256,-42.009482,-40.957575
1551.3937,-43.999287,-43.994507,-43.996033,-43.992157,-43.604173,-39.552918,-40.579913,-41.988259,-40.958979
1551.3969,-43.999214,-43.994596,-43.996305,-43.991502,-43.614559,-39.547037,-40.577052,-41.965691,-40.962493
1551.4,-43.998972,-43.994817,-43.996647,-43.990937,-43.625557,-39.542174,-40.575512,-41.941775,-40.968006
1551.4031,-43.998577,-43.995157,-43.997041,-43.99049,-43.637036,-39.538163,-40.575121,-41.916521,-40.975393
1551.4062,-43.998051,-43.995597,-43.997468,-43.99018,-43.648843,-39.534825,-40.575695,-41.889952,-40.984508
1551.4094,-43.997424,-43.996113,-43.997904,-43.990022,-43.660811,-39.531972,-40.577048,-41.86211,-40.995192
1551.4125,-43.996732,-43.996676,-43.998327,-43.990025,-43.672767,-39.529414,-40.578994,-41.833054,-41.007277
1551.4156,-43.996013,-43.997256,-43.998716,-43.990189,-43.684533,-39.526963,-40.581349,-41.802864,-41.020584
1551.4188,-43.995307,-43.99782,-43.99905,-43.990507,-43.695939,-39.524438,-40.58394,-41.771638,-41.034933
1551.4219,-43.994655,-43.998337,-43.999313,-43.990965,-43.706826,-39.521674,-40.586609,-41.739493,-41.050142
1551.425,-43.994092,-43.998779,-43.999492,-43.991546,-43.717052,-39.518521,-40.589215,-41.706566,-41.066032
1551.4281,-43.99365,-43.999123,-43.999578,-43.992223,-43.726498,-39.514853,-40.591638,-41.67301,-41.082432
1551.4313,-43.993353,-43.999348,-43.99957,-43.992969,-43.735074,-39.510571,-40.593783,-41.638993,-41.099182
1551.4344,-43.993218,-43.999444,-43.999468,-43.993751,-43.74272,-39.505605,-40.595586,-41.604693,-41.116137
1551.4375,-43.993251,-43.999406,-43.99928,-43.994538,-43.749407,-39.49992,-40.597009,-41.5703,-41.133167
1551.4406,-43.99345,-43.999236,-43.999017,-43.995298,-43.755142,-39.49351,-40.598045,-41.536009,-41.150166
1551.4437,-43.993805,-43.998945,-43.998695,-43.995999,-43.759962,-39.486405,-40.598717,-41.502014,-41.167045
1551.4469,-43.994296,-43.99855,-43.998333,-43.996616,-43.763937,-39.478666,-40.599078,-41.468512,-41.183744
1551.45,-43.994895,-43.998072,-43.99795,-43.997126,-43.767162,-39.470382,-40.599205,-41.435692,-41.200223
1551.4531,-43.995569,-43.99754,-43.99757,-43.997511,-43.769758,-39.461672,-40.599204,-41.403734,-41.21647
1551.4562,-43.996281,-43.996982,-43.997212,-43.997761,-43.771859,-39.452673,-40.599197,-41.372806,-41.232495
1551.4594,-43.996991,-43.996431,-43.996896,-43.997871,-43.773616,-39.443542,-40.599327,-41.343064,-41.24833
1551.4625,-43.997662,-43.995916,-43.996641,-43.997844,-43.775183,-39.434448,-40.599746,-41.314641,-41.26403
1551.4656,-43.998255,-43.995468,-43.996459,-43.997688,-43.776715,-39.425566,-40.600618,-41.287655,-41.279666
1551.4688,-43.998738,-43.995109,-43.99636,-43.997418,-43.778362,-39.417075,-40.602109,-41.262199,-41.295326
1551.4719,-43.999086,-43.994861,-43.99635,-43.997052,-43.78026,-39.409146,-40.604381,-41.238342,-41.31111
1551.475,-43.999279,-43.994737,-43.996428,-43.996616,-43.782531,-39.401945,-40.607595,-41.216132,-41.327126
1551.4781,-43.999308,-43.994743,-43.996591,-43.996135,-43.785277,-39.395621,-40.6119,-41.195589,-41.343487
1551.4813,-43.999173,-43.99488,-43.996828,-43.995636,-43.788573,-39.390308,-40.617431,-41.176708,-41.360309
1551.4844,-43.99888,-43.995139,-43.997128,-43.995148,-43.792473,-39.386118,-40.624307,-41.159462,-41.377704
1551.4875,-43.998448,-43.995506,-43.997474,-43.994697,-43.796999,-39.383137,-40.632626,-41.143799,-41.39578
1551.4906,-43.997902,-43.995961,-43.997847,-43.994307,-43.802149,-39.381426,-40.642467,-41.129643,-41.414635
1551.4938,-43.997271,-43.996478,-43.998227,-43.994,-43.807894,-39.381017,-40.65388,-41.1169,-41.434356
1551.4969,-43.996592,-43.997029,-43.998595,-43.993791,-43.814179,-39.381915,-40.666893,-41.105457,-41.455017
1551.5,-43.995903,-43.997583,-43.99893,-43.993691,-43.820927,-39.384093,-40.681508,-41.095184,-41.476674
1551.5031,-43.995242,-43.99811,-43.999217,-43.993706,-43.828043,-39.387498,-40.697699,-41.085941,-41.499365
1551.5062,-43.994647,-43.998581,-43.99944,-43.993836,-43.835417,-39.39205,-40.715414,-41.077576,-41.52311
1551.5094,-43.99415,-43.998971,-43.999589,-43.994075,-43.842927,-39.397641,-40.734577,-41.069934,-41.547907
1551.5125,-43.993778,-43.999257,-43.999657,-43.994414,-43.850449,-39.404145,-40.75509,-41.062855,-41.573735
1551.5156,-43.993553,-43.999426,-43.999643,-43.994838,-43.857855,-39.411413,-40.77683,-41.056186,-41.600549
1551.5187,-43.993487,-43.999467,-43.99955,-43.995329,-43.865023,-39.419286,-40.79966,-41.049776,-41.628286
1551.5219,-43.993583,-43.99938,-43.999383,-43.995866,-43.871841,-39.42759,-40.823423,-41.043487,-41.656862
1551.525,-43.993835,-43.99917,-43.999155,-43.996427,-43.878207,-39.43615,-40.847953,-41.037194,-41.686172
